fips,county,time,state,ind(not needed),inter,intra,ind_r
22041,Frankli,4,LA,67,0.612214646,1.195276213,331.0603815
22041,Frankli,8,LA,53,0.989228185,1.463089238,261.8835853
22041,Frankli,12,LA,142,0.934380868,1.439371479,701.6503607
22041,Frankli,16,LA,42,0.917580789,1.439865599,207.5303884
22041,Frankli,20,LA,143,0.89831011,1.347465165,706.5915604
22041,Frankli,24,LA,131,0.794050796,1.293606088,647.2971638
22043,Grant P,1,LA,0,1.132050134,0.864816473,0
22043,Grant P,4,LA,1,0.808863026,0.780662489,4.476275739
22043,Grant P,8,LA,30,1.234556849,0.837958818,134.2882722
22043,Grant P,12,LA,77,1.174127126,0.920322292,344.6732319
22043,Grant P,16,LA,17,1.168307968,0.910922113,76.09668756
22043,Grant P,20,LA,275,1.094449418,0.880931065,1230.975828
22043,Grant P,24,LA,120,1.076544315,0.828111012,537.1530886
22045,Iberia,1,LA,1,0.793328418,1.343219219,1.391072099
22045,Iberia,4,LA,93,0.492161309,1.059857832,129.3697052
22045,Iberia,8,LA,140,0.774548945,1.269770612,194.7500939
22045,Iberia,12,LA,208,0.736294462,1.360746728,289.3429967
22045,Iberia,16,LA,85,0.727391601,1.346279578,118.2411284
22045,Iberia,20,LA,467,0.69901373,1.281594725,649.6306704
22045,Iberia,24,LA,497,0.632520484,1.225256305,691.3628333
22047,Ibervil,1,LA,1,1.227225641,1.0910365,3.046736945
22047,Ibervil,4,LA,192,0.738224362,0.82383767,584.9734934
22047,Ibervil,8,LA,82,1.026445677,0.923465968,249.8324295
22047,Ibervil,12,LA,127,1.066662604,1.012126013,386.935592
22047,Ibervil,16,LA,17,1.106270185,0.961245506,51.79452806
22047,Ibervil,20,LA,398,0.987447444,0.953933337,1212.601304
22047,Ibervil,24,LA,261,0.941137042,1.003290476,795.1983426
22049,Jackson,1,LA,0,0.889224762,1.058630896,0
22049,Jackson,4,LA,22,0.752566283,0.873480698,138.5477675
22049,Jackson,8,LA,54,0.953460545,1.015177278,340.0717929
22049,Jackson,12,LA,38,0.930789093,0.975502236,239.3097802
22049,Jackson,16,LA,112,1.004471314,1.076264248,705.3340891
22049,Jackson,20,LA,112,0.870961648,1.015177278,705.3340891
22049,Jackson,24,LA,96,0.857106871,0.943384344,604.5720763
22051,Jeffers,1,LA,69,0.82683684,1.341359089,15.86754053
22051,Jeffers,4,LA,851,0.366379211,0.91406232,195.6996666
22051,Jeffers,8,LA,1042,0.634287685,1.16219386,239.6228585
22051,Jeffers,12,LA,962,0.628400598,1.251374037,221.22571
22051,Jeffers,16,LA,509,0.590755433,1.163366678,117.051857
22051,Jeffers,20,LA,4325,0.573439117,1.048269518,994.5958377
22051,Jeffers,24,LA,4185,0.533126365,1.006875934,962.4008279
22053,Jeffers,1,LA,0,1.143093413,1.333290926,0
22053,Jeffers,4,LA,14,0.738208072,1.089659998,44.52784581
22053,Jeffers,8,LA,177,1.10715308,1.319614516,562.9591934
22053,Jeffers,12,LA,102,1.097929455,1.303075602,324.4171623
22053,Jeffers,16,LA,49,1.305301994,1.384497949,155.8474603
22053,Jeffers,20,LA,267,1.14818231,1.266817213,849.2096307
22053,Jeffers,24,LA,210,1.001558475,1.242644954,667.9176871
22055,Lafayet,1,LA,3,0.780376323,1.725275134,1.239807747
22055,Lafayet,4,LA,68,0.473358598,1.148433916,28.10230894
22055,Lafayet,8,LA,766,0.764837399,1.415199216,316.5642448
22055,Lafayet,12,LA,650,0.764465457,1.52025226,268.6250119
22055,Lafayet,16,LA,201,0.765085361,1.568563435,83.06711906
22055,Lafayet,20,LA,1910,0.740826456,1.478429412,789.3442657
22055,Lafayet,24,LA,1581,0.667099222,1.379658061,653.3786828
22057,Lafourc,1,LA,4,0.95731235,1.604456314,4.077139479
22057,Lafourc,4,LA,123,0.575590166,1.149141762,125.372039
22057,Lafourc,8,LA,127,0.867105639,1.339340319,129.4491785
22057,Lafourc,12,LA,342,0.870775064,1.5002854,348.5954255
22057,Lafourc,16,LA,126,0.833571167,1.563684919,128.4298936
22057,Lafourc,20,LA,683,0.813898969,1.398458841,696.171566
22057,Lafourc,24,LA,896,0.754678518,1.362783871,913.2792433
22059,LaSalle,1,LA,0,0.870380289,1.395286556,0
22059,LaSalle,4,LA,10,0.643411891,1.128816283,66.95232994
22059,LaSalle,8,LA,20,0.881762185,1.350428495,133.9046599
22059,LaSalle,12,LA,88,0.872388859,1.329673273,589.1805035
22059,LaSalle,16,LA,39,0.953401178,1.411355115,261.1140868
22059,LaSalle,20,LA,140,0.903186931,1.352437065,937.3326192
22059,LaSalle,24,LA,72,0.874397429,1.357123728,482.0567756
22061,Lincoln,1,LA,0,1.273335309,1.498116243,0
22061,Lincoln,4,LA,42,0.655928544,0.998814715,88.89641451
22061,Lincoln,8,LA,98,0.949075054,1.156711679,207.4249672
22061,Lincoln,12,LA,113,0.963679465,1.22909876,239.1736867
22061,Lincoln,16,LA,209,0.988231808,1.675274097,442.3654913
22061,Lincoln,20,LA,395,1.145493798,1.394615417,836.0496127
22061,Lincoln,24,LA,345,0.960927909,1.473352242,730.2205478
22063,Livings,1,LA,1,1.192632155,1.738382472,0.719797305
22063,Livings,4,LA,61,0.700938616,1.343789589,43.90763561
22063,Livings,8,LA,299,1.123747553,1.584561787,215.2193942
22063,Livings,12,LA,397,1.069690775,1.701240931,285.7595301
22063,Livings,16,LA,172,1.046081424,1.684037775,123.8051365
22063,Livings,20,LA,1249,0.97482149,1.611266267,899.026834
22063,Livings,24,LA,1144,0.935520557,1.566206956,823.448117
22065,Madison,1,LA,0,1.041924642,0.779232266,0
22065,Madison,4,LA,5,0.740314877,0.738545905,44.22430568
22065,Madison,8,LA,75,1.026003892,0.82611003,663.3645852
22065,Madison,12,LA,49,1.035733239,0.872987794,433.3981957
22065,Madison,16,LA,8,0.951707058,0.892446489,70.75888909
22065,Madison,20,LA,114,0.865911905,0.814611711,1008.31417
22065,Madison,24,LA,74,0.831416947,0.79426853,654.519724
22067,Morehou,1,LA,0,0.820773136,1.217493167,0
22067,Morehou,4,LA,18,0.542756736,1.005076142,70.2850449
22067,Morehou,8,LA,80,0.869972667,1.113237017,312.3779774
22067,Morehou,12,LA,81,0.813744631,1.115189379,316.2827021
22067,Morehou,16,LA,70,0.811792269,1.187426786,273.3307302
22067,Morehou,20,LA,327,0.798125732,1.093322921,1276.844982
22067,Morehou,24,LA,211,0.778992581,1.113237017,823.8969153
22069,Natchit,1,LA,0,0.683535815,1.572390312,0
22069,Natchit,4,LA,39,0.504526813,0.987644768,100.5958369
22069,Natchit,8,LA,31,0.714746318,1.195800769,79.96079342
22069,Natchit,12,LA,110,0.78567928,1.303360933,283.7318476
22069,Natchit,16,LA,140,0.841909773,1.306972065,361.1132606
22069,Natchit,20,LA,394,0.71448838,1.335603188,1016.275891
22069,Natchit,24,LA,331,0.712166938,1.224947768,853.7749233
22071,Orleans,1,LA,252,1.061213525,0.838721232,64.47568729
22071,Orleans,4,LA,605,0.329772672,0.497511801,154.7928207
22071,Orleans,8,LA,344,0.522688022,0.592587855,88.01443027
22071,Orleans,12,LA,531,0.586421727,0.654939938,135.8594839
22071,Orleans,16,LA,406,0.551957937,0.676713275,103.8774962
22071,Orleans,20,LA,2132,0.545433612,0.564725147,545.484783
22071,Orleans,24,LA,2307,0.529749645,0.563471453,590.2595658
22073,Ouachit,1,LA,0,0.707680039,2.016026342,0
22073,Ouachit,4,LA,277,0.427540613,1.435746717,178.1419219
22073,Ouachit,8,LA,494,0.688515313,1.771129433,317.6971459
22073,Ouachit,12,LA,550,0.683177486,1.843157935,353.7113972
22073,Ouachit,16,LA,371,0.605875468,1.838720465,238.5944152
22073,Ouachit,20,LA,1607,0.611341917,1.772994456,1033.480392
22073,Ouachit,24,LA,1238,0.585295896,1.700387153,796.1721996
22075,Plaquem,1,LA,1,1.712657469,1.31502271,4.284857314
22075,Plaquem,4,LA,28,0.920387351,1.059216728,119.9760048
22075,Plaquem,8,LA,26,1.4294284,1.152198132,111.4062902
22075,Plaquem,12,LA,50,1.401148342,1.217327963,214.2428657
22075,Plaquem,16,LA,85,1.36815494,1.174050904,364.2128717
22075,Plaquem,20,LA,295,1.267460794,1.119204731,1264.032908
22075,Plaquem,24,LA,181,1.143199931,1.079355558,775.5591739
22077,Pointe,1,LA,0,0.950672238,1.326762355,0
22077,Pointe,4,LA,39,0.660882994,1.05377907,177.1438954
22077,Pointe,8,LA,12,0.989280523,1.223655523,54.50581395
22077,Pointe,12,LA,99,0.919785611,1.324945494,449.6729651
22077,Pointe,16,LA,30,0.931140988,1.216388081,136.2645349
22077,Pointe,20,LA,255,0.869367733,1.150981105,1158.248547
22077,Pointe,24,LA,157,0.768531977,1.130541424,713.1177326
22079,Rapides,1,LA,0,0.653737497,1.677330686,0
22079,Rapides,4,LA,73,0.416736657,1.249446438,55.73795526
22079,Rapides,8,LA,349,0.636023517,1.511414828,266.4732382
22079,Rapides,12,LA,403,0.622127205,1.595708941,307.7040544
22079,Rapides,16,LA,197,0.63587081,1.576696954,150.4161258
22079,Rapides,20,LA,756,0.597083302,1.490952126,577.231427
22079,Rapides,24,LA,1036,0.557608613,1.427426128,791.0208445
22081,Red Riv,1,LA,0,1.091652072,0.99474606,0
22081,Red Riv,4,LA,10,0.719206071,0.866316404,116.7542323
22081,Red Riv,8,LA,2,1.176882662,0.965557502,23.35084647
22081,Red Riv,12,LA,88,1.124343257,1.023934618,1027.437245
22081,Red Riv,16,LA,20,1.036777583,1.032107414,233.5084647
22081,Red Riv,20,LA,45,1.016929364,0.962054875,525.3940455
22081,Red Riv,24,LA,56,0.903677758,0.915353182,653.8237011
22083,Richlan,1,LA,0,1.33022113,1.33955774,0
22083,Richlan,4,LA,36,0.888943489,1.114496315,176.9041769
22083,Richlan,8,LA,1,1.378869779,1.214250614,4.914004914
22083,Richlan,12,LA,76,1.297297297,1.223587224,373.4643735
22083,Richlan,16,LA,49,1.228992629,1.255528256,240.7862408
22083,Richlan,20,LA,145,1.19017199,1.273710074,712.5307125
22083,Richlan,24,LA,213,1.129238329,1.215233415,1046.683047
22085,Sabine,1,LA,0,0.758617815,1.009128423,0
22085,Sabine,4,LA,6,0.52811471,0.7565337,25.00937852
22085,Sabine,8,LA,14,0.908674086,1.014130299,58.35521654
22085,Sabine,12,LA,95,0.786128131,1.032053687,395.9818265
22085,Sabine,16,LA,66,0.689425201,1.093326664,275.1031637
22085,Sabine,20,LA,341,0.639406444,1.072485515,1421.366346
22085,Sabine,24,LA,208,0.64440832,1.022049935,866.9917886
22087,St. Ber,1,LA,4,0.822634332,1.16543466,8.645657718
22087,St. Ber,4,LA,76,0.474214326,0.844248476,164.2674967
22087,St. Ber,8,LA,43,0.704837246,0.974797908,92.94082047
22087,St. Ber,12,LA,79,0.704837246,1.074655254,170.7517399
22087,St. Ber,16,LA,64,0.68149397,1.051960403,138.3305235
22087,St. Ber,20,LA,219,0.645182207,0.986901829,473.3497601
22087,St. Ber,24,LA,372,0.591362988,0.97955302,804.0461678
22089,St. Cha,1,LA,4,1.304075948,1.387830898,7.579633525
22089,St. Cha,4,LA,84,0.716085877,0.990658102,159.172304
22089,St. Cha,8,LA,59,1.15987342,1.151156842,111.7995945
22089,St. Cha,12,LA,135,1.09430959,1.296496314,255.8126315
22089,St. Cha,16,LA,69,1.091088246,1.293085479,130.7486783
22089,St. Cha,20,LA,456,1.049779243,1.207625111,864.0782218
22089,St. Cha,24,LA,551,1.005248896,1.237564664,1044.094518
22091,St. Hel,1,LA,0,1.346023114,0.730309799,0
22091,St. Hel,4,LA,11,0.868214043,0.618626785,106.8272312
22091,St. Hel,8,LA,32,1.304263378,0.654559581,310.7701272
22091,St. Hel,12,LA,48,1.089637759,0.634165291,466.1551908
22091,St. Hel,16,LA,8,1.179955327,0.633194134,77.69253181
22091,St. Hel,20,LA,78,1.088666602,0.623482568,757.5021851
22091,St. Hel,24,LA,70,1.074099252,0.624453724,679.8096533
22093,St. Jam,1,LA,1,1.279801014,1.159658344,4.693073024
22093,St. Jam,4,LA,32,0.737751079,0.81941055,150.1783368
22093,St. Jam,8,LA,34,1.093486015,0.916087854,159.5644828
22093,St. Jam,12,LA,62,1.083161254,1.001971091,290.9705275
22093,St. Jam,16,LA,12,1.032476065,1.003379013,56.31687629
22093,St. Jam,20,LA,152,0.887929416,0.902477943,713.3470997
22093,St. Jam,24,LA,180,0.825980852,0.850854139,844.7531444
22095,St. Joh,1,LA,3,1.126913649,0.970352898,6.937699459
22095,St. Joh,4,LA,159,0.572822719,0.687063503,367.6980713
22095,St. Joh,8,LA,53,0.813098377,0.782341242,122.5660238
22095,St. Joh,12,LA,85,0.821886129,0.887794274,196.5681513
22095,St. Joh,16,LA,21,0.801766801,0.853105777,48.56389621
22095,St. Joh,20,LA,259,0.711576708,0.752046621,598.95472
22095,St. Joh,24,LA,265,0.670644281,0.712270478,612.8301189
22097,St. Lan,1,LA,2,0.879863416,1.053720002,2.404655413
22097,St. Lan,4,LA,62,0.569422402,0.852330111,74.5443178
22097,St. Lan,8,LA,216,0.862549897,0.978694753,259.7027846
22097,St. Lan,12,LA,385,0.859784543,1.091352859,462.896167
22097,St. Lan,16,LA,166,0.878420622,1.087866109,199.5863993
22097,St. Lan,20,LA,717,0.810489107,1.021617852,862.0689655
22097,St. Lan,24,LA,553,0.757827153,0.964146588,664.8872217
22099,St. Mar,1,LA,0,1.074778531,1.064914762,0
22099,St. Mar,4,LA,53,0.685438845,0.823345492,98.63768332
22099,St. Mar,8,LA,299,1.036812328,0.920494305,556.465421
22099,St. Mar,12,LA,200,1.002009975,0.994007296,372.2176729
22099,St. Mar,16,LA,39,0.924774808,0.979863024,72.58244622
22099,St. Mar,20,LA,436,0.892764088,0.933335815,811.4345269
22099,St. Mar,24,LA,386,0.84139805,0.9245887,718.3801087
22101,St. Mar,1,LA,0,0.639420813,1.288847905,0
22101,St. Mar,4,LA,57,0.388871449,0.995330403,111.8348768
22101,St. Mar,8,LA,69,0.619212055,1.209386282,135.3790614
22101,St. Mar,12,LA,176,0.562117407,1.289436509,345.3147073
22101,St. Mar,16,LA,42,0.564471826,1.272170774,82.40464605
22101,St. Mar,20,LA,206,0.500117721,1.223708994,404.1751687
22101,St. Mar,24,LA,328,0.463428033,1.183095276,643.5410454
22103,St. Tam,1,LA,10,0.744880563,1.918480923,3.919186377
22103,St. Tam,4,LA,276,0.399992162,1.343849817,108.169544
22103,St. Tam,8,LA,281,0.704591327,1.709627481,110.1291372
22103,St. Tam,12,LA,724,0.685230546,1.795653622,283.7490937
22103,St. Tam,16,LA,437,0.611471459,1.790637064,171.2684447
22103,St. Tam,20,LA,1989,0.595010876,1.669455821,779.5261704
22103,St. Tam,24,LA,3148,0.562677588,1.619956497,1233.759872
22105,Tangipa,1,LA,0,0.910894538,1.498065229,0
22105,Tangipa,4,LA,131,0.531058558,1.080063912,99.19958806
22105,Tangipa,8,LA,234,0.838804456,1.279371786,177.1962107
22105,Tangipa,12,LA,536,0.890373097,1.422491803,405.8853374
22105,Tangipa,16,LA,282,0.820403311,1.394246424,213.5441514
22105,Tangipa,20,LA,1181,0.752250922,1.316931325,894.31079
22105,Tangipa,24,LA,1013,0.724611342,1.237874554,767.0929977
22107,Tensas,1,LA,0,0.668713002,0.716948038,0
22107,Tensas,4,LA,0,0.456040342,0.629247972,0
22107,Tensas,8,LA,3,0.784915589,0.784915589,65.77504933
22107,Tensas,12,LA,53,0.841920631,0.784915589,1162.025872
22107,Tensas,16,LA,24,0.734488051,0.769568077,526.2003947
22107,Tensas,20,LA,19,0.745450559,0.642402982,416.5753124
22107,Tensas,24,LA,50,0.644595483,0.670905503,1096.250822
22109,Terrebo,1,LA,4,0.7846217,1.813857604,3.569707463
22109,Terrebo,4,LA,154,0.469595017,1.258589609,137.4337373
22109,Terrebo,8,LA,113,0.72117015,1.545504846,100.8442358
22109,Terrebo,12,LA,317,0.696806897,1.684277224,282.8993164
22109,Terrebo,16,LA,110,0.693683403,1.737912078,98.16695522
22109,Terrebo,20,LA,553,0.66271619,1.673568101,493.5120567
22109,Terrebo,24,LA,1039,0.610687704,1.563531869,927.2315134
22111,Union P,1,LA,0,1.215944169,1.337180692,0
22111,Union P,4,LA,50,0.882655572,1.125575985,223.6836219
22111,Union P,8,LA,15,1.261575627,1.270522972,67.10508657
22111,Union P,12,LA,99,1.229365186,1.225338881,442.8935713
22111,Union P,16,LA,78,1.155549591,1.267838769,348.9464501
22111,Union P,20,LA,141,1.190444236,1.222654677,630.7878137
22111,Union P,24,LA,144,1.072339283,1.180602156,644.208831
22113,Vermili,1,LA,0,0.890670676,1.430050948,0
22113,Vermili,4,LA,7,0.6157187,1.146412762,11.69297586
22113,Vermili,8,LA,120,0.932097219,1.328155016,200.4510148
22113,Vermili,12,LA,248,0.925415518,1.419360227,414.2654306
22113,Vermili,16,LA,44,0.923411008,1.431554331,73.49870542
22113,Vermili,20,LA,365,0.917230435,1.398145828,609.70517
22113,Vermili,24,LA,519,0.77724881,1.303432724,866.9506389
22115,Vernon,1,LA,0,0.668533215,1.249244652,0
22115,Vernon,4,LA,2,0.446158804,1.053861338,4.028521935
22115,Vernon,8,LA,57,0.701768521,1.165048544,114.8128752
22115,Vernon,12,LA,113,0.694920034,1.226282077,227.6114893
22115,Vernon,16,LA,31,0.705595617,1.211376546,62.44209
22115,Vernon,20,LA,250,0.660073319,1.225073521,503.5652419
22115,Vernon,24,LA,232,0.626032309,1.104620715,467.3085445
22117,Washing,1,LA,2,0.607300528,1.202756541,4.307095941
22117,Washing,4,LA,83,0.459782492,0.921503177,178.7444815
22117,Washing,8,LA,106,0.65769355,1.044255411,228.2760849
22117,Washing,12,LA,134,0.622590718,1.132550878,288.575428
22117,Washing,16,LA,63,0.605362334,1.096801981,135.6735221
22117,Washing,20,LA,290,0.550446861,1.074620437,624.5289114
22117,Washing,24,LA,331,0.567244535,1.012382901,712.8243782
22119,Webster,1,LA,1,1.093216452,1.326894654,2.548290097
22119,Webster,4,LA,14,0.657968503,1.13730187,35.67606136
22119,Webster,8,LA,164,1.013454972,1.313643545,417.919576
22119,Webster,12,LA,108,1.012945314,1.356454819,275.2153305
22119,Webster,16,LA,113,1.001732837,1.28408338,287.956781
22119,Webster,20,LA,314,0.900820549,1.293766882,800.1630906
22119,Webster,24,LA,336,0.884511493,1.311604913,856.2254727
22121,West Ba,1,LA,2,1.773878396,1.188077085,7.662541665
22121,West Ba,4,LA,17,1.065859546,0.888471706,65.13160415
22121,West Ba,8,LA,46,1.500708785,1.010306119,176.2384583
22121,West Ba,12,LA,77,1.479636796,1.112217923,295.0078541
22121,West Ba,16,LA,26,1.467376729,1.077736485,99.61304165
22121,West Ba,20,LA,228,1.320639056,1.034826252,873.5297498
22121,West Ba,24,LA,231,1.305313973,1.025248075,885.0235623
22123,West Ca,1,LA,0,1.172901005,1.440086949,0
22123,West Ca,4,LA,0,0.770763518,1.31147541,0
22123,West Ca,8,LA,12,1.143918123,1.480844126,108.6858074
22123,West Ca,12,LA,38,1.104972376,1.589529934,344.1717236
22123,West Ca,16,LA,9,1.074178064,1.661987139,81.51435558
22123,West Ca,20,LA,140,0.916583643,1.5333756,1268.001087
22123,West Ca,24,LA,69,0.912055068,1.523412734,624.9433928
22125,West Fe,1,LA,0,0.840679284,0.734379051,0
22125,West Fe,4,LA,60,0.512056002,0.569095152,388.9032927
22125,West Fe,8,LA,16,0.798548094,0.629375162,103.7075447
22125,West Fe,12,LA,122,0.723360124,0.694192378,790.7700285
22125,West Fe,16,LA,14,0.731786363,0.670210008,90.74410163
22125,West Fe,20,LA,70,0.65270936,0.633912367,453.7205082
22125,West Fe,24,LA,56,0.720767436,0.676043557,362.9764065
22127,Winn Pa,1,LA,0,0.641374974,1.035422343,0
22127,Winn Pa,4,LA,15,0.499545867,0.862153287,104.7998323
22127,Winn Pa,8,LA,36,0.711940194,0.99350241,251.5195976
22127,Winn Pa,12,LA,89,0.715433522,1.047299658,621.8123384
22127,Winn Pa,16,LA,23,0.723118843,0.94808915,160.6930762
22127,Winn Pa,20,LA,149,0.669321596,0.982323762,1041.011668
22127,Winn Pa,24,LA,92,0.647662964,1.041011668,642.7723049
28001,Adams,1,MS,0,0.745538284,0.880509179,0
28001,Adams,4,MS,71,0.45384763,0.812384059,227.0837331
28001,Adams,8,MS,25,0.753214354,0.969743491,79.95906096
28001,Adams,12,MS,103,0.658542826,0.962387258,329.4313312
28001,Adams,16,MS,52,0.696283503,1.02603467,166.3148468
28001,Adams,20,MS,196,0.619842641,0.975180708,626.8790379
28001,Adams,24,MS,188,0.651826265,1.047783535,601.2921384
28003,Alcorn,1,MS,0,1.15988137,1.641682394,0
28003,Alcorn,4,MS,1,0.770827716,1.562415746,2.696144513
28003,Alcorn,8,MS,13,1.103531949,1.815314101,35.04987867
28003,Alcorn,12,MS,127,0.935292532,1.87220275,342.4103532
28003,Alcorn,16,MS,83,1.028848746,1.874090051,223.7799946
28003,Alcorn,20,MS,218,0.941493664,1.829064438,587.7595039
28003,Alcorn,24,MS,215,0.929900243,1.8376921,579.6710704
28005,Amite,1,MS,0,1.134386078,0.74282952,0
28005,Amite,4,MS,13,0.881405092,0.760554302,104.737351
28005,Amite,8,MS,8,1.103770545,0.78472446,64.45375443
28005,Amite,12,MS,52,1.013535288,0.785530132,418.9494038
28005,Amite,16,MS,42,1.092491138,0.791975508,338.3822108
28005,Amite,20,MS,114,1.005478569,0.816951337,918.4660006
28005,Amite,24,MS,88,1.084434418,0.806477602,708.9912987
28007,Attala,1,MS,0,1.03541791,1.149319304,0
28007,Attala,4,MS,36,0.643271682,1.155285567,195.2595325
28007,Attala,8,MS,28,0.938872919,1.370071053,151.8685253
28007,Attala,12,MS,58,0.865108206,1.421055486,314.5848023
28007,Attala,16,MS,43,0.891685198,1.348375549,233.2266638
28007,Attala,20,MS,223,0.84395509,1.430276075,1209.524326
28007,Attala,24,MS,81,0.858057168,1.549058958,439.333948
28009,Benton,1,MS,0,1.373906706,0.74101069,0
28009,Benton,4,MS,3,1.044703596,0.804178814,36.44314869
28009,Benton,8,MS,4,1.352040816,0.787172012,48.59086492
28009,Benton,12,MS,47,1.318027211,0.775024295,570.9426628
28009,Benton,16,MS,33,1.320456754,0.810252673,400.8746356
28009,Benton,20,MS,34,1.316812439,0.812682216,413.0223518
28009,Benton,24,MS,78,1.337463557,0.841836735,947.5218659
28011,Bolivar,1,MS,0,0.979025371,1.007598593,0
28011,Bolivar,4,MS,33,0.488256719,1.071652851,103.6171816
28011,Bolivar,8,MS,31,0.71433057,1.201017332,97.33735242
28011,Bolivar,12,MS,296,0.757033409,1.224880683,929.4147199
28011,Bolivar,16,MS,111,0.637402663,1.335405677,348.53052
28011,Bolivar,20,MS,186,0.659382065,1.200389349,584.0241145
28011,Bolivar,24,MS,306,0.689211254,1.279829189,960.8138659
28013,Calhoun,1,MS,0,0.964894131,1.13594041,0
28013,Calhoun,4,MS,30,0.622801573,1.113869922,206.9108214
28013,Calhoun,8,MS,16,0.945582454,1.255948686,110.3524381
28013,Calhoun,12,MS,71,0.897303262,1.31733223,489.6889441
28013,Calhoun,16,MS,47,0.800055176,1.311814608,324.1602869
28013,Calhoun,20,MS,101,0.735912822,1.307676392,696.5997655
28013,Calhoun,24,MS,120,0.795227257,1.40561418,827.6432857
28015,Carroll,1,MS,0,1.927507448,0.95531281,0
28015,Carroll,4,MS,8,1.367428004,1.064548163,79.44389275
28015,Carroll,8,MS,6,1.901688183,1.035749752,59.58291956
28015,Carroll,12,MS,26,1.749751738,1.11122145,258.1926514
28015,Carroll,16,MS,22,1.830188679,1.076464747,218.4707051
28015,Carroll,20,MS,91,1.697120159,1.035749752,903.67428
28015,Carroll,24,MS,59,1.663356505,1.06653426,585.898709
28017,Chickas,1,MS,0,1.131855988,1.040539755,0
28017,Chickas,4,MS,34,0.80497877,1.048682603,197.7549003
28017,Chickas,8,MS,37,1.076600942,1.169662072,215.203862
28017,Chickas,12,MS,90,1.005641831,1.234804862,523.4688536
28017,Chickas,16,MS,74,0.952713314,1.249927296,430.4077241
28017,Chickas,20,MS,121,0.975396964,1.203396731,703.7747921
28017,Chickas,24,MS,122,1.031233642,1.27086605,709.5911127
28019,Choctaw,1,MS,0,1.469131328,0.943578591,0
28019,Choctaw,4,MS,4,0.931496919,0.996737949,48.32668841
28019,Choctaw,8,MS,23,1.447384318,1.083725988,277.8784584
28019,Choctaw,12,MS,21,1.298779751,1.227497886,253.7151142
28019,Choctaw,16,MS,12,1.431678144,1.27340824,144.9800652
28019,Choctaw,20,MS,83,1.376102453,1.15621602,1002.778785
28019,Choctaw,24,MS,62,1.406306633,1.235955056,749.0636704
28021,Claibor,1,MS,0,1.430300363,0.634833315,0
28021,Claibor,4,MS,9,0.827373749,0.62933216,99.02079437
28021,Claibor,8,MS,30,0.627131698,0.64033447,330.0693146
28021,Claibor,12,MS,22,0.613928925,0.655737705,242.0508307
28021,Claibor,16,MS,41,0.733854109,0.756958961,451.0947299
28021,Claibor,20,MS,24,0.932995929,0.550115524,264.0554516
28021,Claibor,24,MS,72,0.886786225,0.656837936,792.1663549
28023,Clarke,1,MS,0,1.58972733,1.241597971,0
28023,Clarke,4,MS,26,1.044388079,1.30944832,164.8700063
28023,Clarke,8,MS,13,1.54280279,1.373493976,82.43500317
28023,Clarke,12,MS,59,1.370957514,1.375396322,374.1280913
28023,Clarke,16,MS,62,1.380469245,1.413443247,393.1515536
28023,Clarke,20,MS,96,1.353836398,1.339251744,608.7507926
28023,Clarke,24,MS,165,1.334178821,1.377298668,1046.290425
28025,Clay,1,MS,0,1.154786151,0.969450102,0
28025,Clay,4,MS,16,0.698574338,0.971995927,81.46639511
28025,Clay,8,MS,67,1.047352342,1.09114053,341.1405295
28025,Clay,12,MS,49,0.985743381,1.185336049,249.490835
28025,Clay,16,MS,39,0.957230143,1.184826884,198.5743381
28025,Clay,20,MS,137,0.888492872,1.087576375,697.5560082
28025,Clay,24,MS,157,0.937372709,1.213849287,799.389002
28027,Coahoma,1,MS,0,0.590840679,0.736615782,0
28027,Coahoma,4,MS,21,0.402494087,0.715975059,90.30316061
28027,Coahoma,8,MS,28,0.527628467,0.860890131,120.4042142
28027,Coahoma,12,MS,196,0.514298,0.872930553,842.829499
28027,Coahoma,16,MS,54,0.524618362,0.872500538,232.2081273
28027,Coahoma,20,MS,138,0.454095893,0.80885831,593.4207697
28027,Coahoma,24,MS,351,0.507847775,0.842829499,1509.352827
28029,Copiah,1,MS,0,1.019613347,0.857162907,0
28029,Copiah,4,MS,33,0.644538788,0.814708256,115.785411
28029,Copiah,8,MS,100,0.868039718,0.931546262,350.8648819
28029,Copiah,12,MS,109,0.774709659,0.93505491,382.4427213
28029,Copiah,16,MS,90,0.876460475,0.940317884,315.7783937
28029,Copiah,20,MS,170,0.834707554,0.907336585,596.4702993
28029,Copiah,24,MS,203,0.809796148,0.945229992,712.2557103
28031,Covingt,1,MS,0,1.327326378,1.029613236,0
28031,Covingt,4,MS,31,1.407946043,1.036990199,163.3470334
28031,Covingt,8,MS,36,1.483823374,1.063336495,189.6933291
28031,Covingt,12,MS,79,1.300980082,1.050690273,416.2714722
28031,Covingt,16,MS,40,1.312572452,1.110232901,210.7703657
28031,Covingt,20,MS,188,1.131836864,1.072294235,990.6207187
28031,Covingt,24,MS,207,1.314680156,1.074401939,1090.736642
28033,DeSoto,1,MS,0,1.3073893,1.606872468,0
28033,DeSoto,4,MS,100,0.816426875,1.529822601,55.87372538
28033,DeSoto,8,MS,231,1.201452717,1.839307166,129.0683056
28033,DeSoto,12,MS,969,1.109875681,1.860930298,541.4163989
28033,DeSoto,16,MS,517,1.0707082,1.89875681,288.8671602
28033,DeSoto,20,MS,1446,1.024165386,1.848526331,807.934069
